timestamp,datetime,symbol,close
1719280800000,2024-06-25 02:00:00+00:00,TAO,277.1
1710511200000,2024-03-15 14:00:00+00:00,RNDR,11.191
1710511200000,2024-03-15 14:00:00+00:00,FIL,9.54
1710511200000,2024-03-15 14:00:00+00:00,BNB,587.7
1710511200000,2024-03-15 14:00:00+00:00,XRP,0.6312
1710511200000,2024-03-15 14:00:00+00:00,DOGE,0.16428
1710514800000,2024-03-15 15:00:00+00:00,BTC,68157.07
1710514800000,2024-03-15 15:00:00+00:00,ETH,3688.9
1710514800000,2024-03-15 15:00:00+00:00,SOL,181.84
1710514800000,2024-03-15 15:00:00+00:00,AVAX,55.43
1710514800000,2024-03-15 15:00:00+00:00,ADA,0.7172
1710514800000,2024-03-15 15:00:00+00:00,SUI,1.4209
1710514800000,2024-03-15 15:00:00+00:00,DOT,10.417
1710514800000,2024-03-15 15:00:00+00:00,ASTR,0.152
1710514800000,2024-03-15 15:00:00+00:00,ALGO,0.2897
1710514800000,2024-03-15 15:00:00+00:00,TRX,0.1259
1710514800000,2024-03-15 15:00:00+00:00,MATIC,1.1243
1710514800000,2024-03-15 15:00:00+00:00,ARB,1.8849
1710514800000,2024-03-15 15:00:00+00:00,AAVE,127.37
1710514800000,2024-03-15 15:00:00+00:00,UNI,12.782
1718492400000,2024-06-15 23:00:00+00:00,ENA,0.748
1719284400000,2024-06-25 03:00:00+00:00,TAO,281.1
1710514800000,2024-03-15 15:00:00+00:00,RNDR,11.0
1710514800000,2024-03-15 15:00:00+00:00,FIL,9.469
1710514800000,2024-03-15 15:00:00+00:00,BNB,596.3
1710514800000,2024-03-15 15:00:00+00:00,XRP,0.6273
1710514800000,2024-03-15 15:00:00+00:00,DOGE,0.16221
1710518400000,2024-03-15 16:00:00+00:00,BTC,67893.77
1710518400000,2024-03-15 16:00:00+00:00,ETH,3683.89
1710518400000,2024-03-15 16:00:00+00:00,SOL,181.21
1710518400000,2024-03-15 16:00:00+00:00,AVAX,55.88
1710518400000,2024-03-15 16:00:00+00:00,ADA,0.7118
1710518400000,2024-03-15 16:00:00+00:00,SUI,1.4169
1710518400000,2024-03-15 16:00:00+00:00,DOT,10.317
1710518400000,2024-03-15 16:00:00+00:00,ASTR,0.1517
1710518400000,2024-03-15 16:00:00+00:00,ALGO,0.2859
1710518400000,2024-03-15 16:00:00+00:00,TRX,0.12584
1710518400000,2024-03-15 16:00:00+00:00,MATIC,1.1179
1710518400000,2024-03-15 16:00:00+00:00,ARB,1.8731
1710518400000,2024-03-15 16:00:00+00:00,AAVE,126.63
1710518400000,2024-03-15 16:00:00+00:00,UNI,12.763
1718496000000,2024-06-16 00:00:00+00:00,ENA,0.74
1719288000000,2024-06-25 04:00:00+00:00,TAO,281.9
1710518400000,2024-03-15 16:00:00+00:00,RNDR,10.923
1710518400000,2024-03-15 16:00:00+00:00,FIL,9.415
1710518400000,2024-03-15 16:00:00+00:00,BNB,593.9
1710518400000,2024-03-15 16:00:00+00:00,XRP,0.6252
1710518400000,2024-03-15 16:00:00+00:00,DOGE,0.16166
1710522000000,2024-03-15 17:00:00+00:00,BTC,68221.1
1710522000000,2024-03-15 17:00:00+00:00,ETH,3694.75
1710522000000,2024-03-15 17:00:00+00:00,SOL,181.49
1710522000000,2024-03-15 17:00:00+00:00,AVAX,56.28
1710522000000,2024-03-15 17:00:00+00:00,ADA,0.7158
1710522000000,2024-03-15 17:00:00+00:00,SUI,1.4256
1710522000000,2024-03-15 17:00:00+00:00,DOT,10.389
1710522000000,2024-03-15 17:00:00+00:00,ASTR,0.152
1710522000000,2024-03-15 17:00:00+00:00,ALGO,0.2906
1710522000000,2024-03-15 17:00:00+00:00,TRX,0.1259
1710522000000,2024-03-15 17:00:00+00:00,MATIC,1.1186
1710522000000,2024-03-15 17:00:00+00:00,ARB,1.8742
1710522000000,2024-03-15 17:00:00+00:00,AAVE,126.53
1710522000000,2024-03-15 17:00:00+00:00,UNI,12.821
1718499600000,2024-06-16 01:00:00+00:00,ENA,0.742
1719291600000,2024-06-25 05:00:00+00:00,TAO,281.2
1710522000000,2024-03-15 17:00:00+00:00,RNDR,10.903
1710522000000,2024-03-15 17:00:00+00:00,FIL,9.419
1710522000000,2024-03-15 17:00:00+00:00,BNB,599.5
1710522000000,2024-03-15 17:00:00+00:00,XRP,0.6299
1710522000000,2024-03-15 17:00:00+00:00,DOGE,0.16222
1710525600000,2024-03-15 18:00:00+00:00,BTC,70234.0
1710525600000,2024-03-15 18:00:00+00:00,ETH,3787.57
1710525600000,2024-03-15 18:00:00+00:00,SOL,186.69
1710525600000,2024-03-15 18:00:00+00:00,AVAX,57.31
1710525600000,2024-03-15 18:00:00+00:00,ADA,0.7349
1710525600000,2024-03-15 18:00:00+00:00,SUI,1.4576
1710525600000,2024-03-15 18:00:00+00:00,DOT,10.736
1710525600000,2024-03-15 18:00:00+00:00,ASTR,0.1557
1710525600000,2024-03-15 18:00:00+00:00,ALGO,0.2989
1710525600000,2024-03-15 18:00:00+00:00,TRX,0.12671
1710525600000,2024-03-15 18:00:00+00:00,MATIC,1.1474
1710525600000,2024-03-15 18:00:00+00:00,ARB,1.9248
1710525600000,2024-03-15 18:00:00+00:00,AAVE,131.59
1710525600000,2024-03-15 18:00:00+00:00,UNI,13.134
1718503200000,2024-06-16 02:00:00+00:00,ENA,0.739
1719295200000,2024-06-25 06:00:00+00:00,TAO,279.8
1710525600000,2024-03-15 18:00:00+00:00,RNDR,11.277
1710525600000,2024-03-15 18:00:00+00:00,FIL,9.751
1710525600000,2024-03-15 18:00:00+00:00,BNB,612.6
1710525600000,2024-03-15 18:00:00+00:00,XRP,0.642
1710525600000,2024-03-15 18:00:00+00:00,DOGE,0.16707
1710529200000,2024-03-15 19:00:00+00:00,BTC,68964.0
1710529200000,2024-03-15 19:00:00+00:00,ETH,3689.54
1710529200000,2024-03-15 19:00:00+00:00,SOL,183.32
1710529200000,2024-03-15 19:00:00+00:00,AVAX,56.25
1710529200000,2024-03-15 19:00:00+00:00,ADA,0.7194
1710529200000,2024-03-15 19:00:00+00:00,SUI,1.426
1710529200000,2024-03-15 19:00:00+00:00,DOT,10.676
1710529200000,2024-03-15 19:00:00+00:00,ASTR,0.152
1710529200000,2024-03-15 19:00:00+00:00,ALGO,0.2942
1710529200000,2024-03-15 19:00:00+00:00,TRX,0.12586
1710529200000,2024-03-15 19:00:00+00:00,MATIC,1.1206
1710529200000,2024-03-15 19:00:00+00:00,ARB,1.871
1710529200000,2024-03-15 19:00:00+00:00,AAVE,127.44
1710529200000,2024-03-15 19:00:00+00:00,UNI,12.852
1718506800000,2024-06-16 03:00:00+00:00,ENA,0.734
1719298800000,2024-06-25 07:00:00+00:00,TAO,276.4
1710529200000,2024-03-15 19:00:00+00:00,RNDR,10.911
1710529200000,2024-03-15 19:00:00+00:00,FIL,9.487
1710529200000,2024-03-15 19:00:00+00:00,BNB,597.2
1710529200000,2024-03-15 19:00:00+00:00,XRP,0.631
1710529200000,2024-03-15 19:00:00+00:00,DOGE,0.16233
1710532800000,2024-03-15 20:00:00+00:00,BTC,67871.99
1710532800000,2024-03-15 20:00:00+00:00,ETH,3629.65
1710532800000,2024-03-15 20:00:00+00:00,SOL,176.84
1710532800000,2024-03-15 20:00:00+00:00,AVAX,55.01
1710532800000,2024-03-15 20:00:00+00:00,ADA,0.7018
1710532800000,2024-03-15 20:00:00+00:00,SUI,1.3942
1710532800000,2024-03-15 20:00:00+00:00,DOT,10.474
1710532800000,2024-03-15 20:00:00+00:00,ASTR,0.1491
1710532800000,2024-03-15 20:00:00+00:00,ALGO,0.2861
1710532800000,2024-03-15 20:00:00+00:00,TRX,0.12555
1710532800000,2024-03-15 20:00:00+00:00,MATIC,1.105
1710532800000,2024-03-15 20:00:00+00:00,ARB,1.8391
1710532800000,2024-03-15 20:00:00+00:00,AAVE,124.39
1710532800000,2024-03-15 20:00:00+00:00,UNI,12.573
1718510400000,2024-06-16 04:00:00+00:00,ENA,0.728
1719302400000,2024-06-25 08:00:00+00:00,TAO,275.3
1710532800000,2024-03-15 20:00:00+00:00,RNDR,10.571
1710532800000,2024-03-15 20:00:00+00:00,FIL,9.338
1710532800000,2024-03-15 20:00:00+00:00,BNB,583.4
1710532800000,2024-03-15 20:00:00+00:00,XRP,0.6225
1710532800000,2024-03-15 20:00:00+00:00,DOGE,0.15796
1710536400000,2024-03-15 21:00:00+00:00,BTC,68309.04
1710536400000,2024-03-15 21:00:00+00:00,ETH,3669.65
1710536400000,2024-03-15 21:00:00+00:00,SOL,179.36
1710536400000,2024-03-15 21:00:00+00:00,AVAX,55.43
1710536400000,2024-03-15 21:00:00+00:00,ADA,0.712
1710536400000,2024-03-15 21:00:00+00:00,SUI,1.4428
1710536400000,2024-03-15 21:00:00+00:00,DOT,10.657
1710536400000,2024-03-15 21:00:00+00:00,ASTR,0.1524
1710536400000,2024-03-15 21:00:00+00:00,ALGO,0.2885
1710536400000,2024-03-15 21:00:00+00:00,TRX,0.12582
1710536400000,2024-03-15 21:00:00+00:00,MATIC,1.1212
1710536400000,2024-03-15 21:00:00+00:00,ARB,1.8588
1710536400000,2024-03-15 21:00:00+00:00,AAVE,125.33
1710536400000,2024-03-15 21:00:00+00:00,UNI,12.774
1718514000000,2024-06-16 05:00:00+00:00,ENA,0.737
1719306000000,2024-06-25 09:00:00+00:00,TAO,278.1
1710536400000,2024-03-15 21:00:00+00:00,RNDR,10.83
1710536400000,2024-03-15 21:00:00+00:00,FIL,9.554
1710536400000,2024-03-15 21:00:00+00:00,BNB,592.2
1710536400000,2024-03-15 21:00:00+00:00,XRP,0.6294
1710536400000,2024-03-15 21:00:00+00:00,DOGE,0.16062
1710540000000,2024-03-15 22:00:00+00:00,BTC,69104.3
1710540000000,2024-03-15 22:00:00+00:00,ETH,3729.8
1710540000000,2024-03-15 22:00:00+00:00,SOL,184.14
1710540000000,2024-03-15 22:00:00+00:00,AVAX,56.79
1710540000000,2024-03-15 22:00:00+00:00,ADA,0.7238
1710540000000,2024-03-15 22:00:00+00:00,SUI,1.4826
1710540000000,2024-03-15 22:00:00+00:00,DOT,10.754
1710540000000,2024-03-15 22:00:00+00:00,ASTR,0.1546
1710540000000,2024-03-15 22:00:00+00:00,ALGO,0.2987
1710540000000,2024-03-15 22:00:00+00:00,TRX,0.12631
1710540000000,2024-03-15 22:00:00+00:00,MATIC,1.1355
1710540000000,2024-03-15 22:00:00+00:00,ARB,1.8879
1710540000000,2024-03-15 22:00:00+00:00,AAVE,128.22
1710540000000,2024-03-15 22:00:00+00:00,UNI,13.036
1718517600000,2024-06-16 06:00:00+00:00,ENA,0.736
1719309600000,2024-06-25 10:00:00+00:00,TAO,279.7
1710540000000,2024-03-15 22:00:00+00:00,RNDR,11.017
1710540000000,2024-03-15 22:00:00+00:00,FIL,9.714
1710540000000,2024-03-15 22:00:00+00:00,BNB,610.5
1710540000000,2024-03-15 22:00:00+00:00,XRP,0.6332
1710540000000,2024-03-15 22:00:00+00:00,DOGE,0.16229
1710543600000,2024-03-15 23:00:00+00:00,BTC,69499.85
1710543600000,2024-03-15 23:00:00+00:00,ETH,3742.19
